4.655730727735221990e+03 2.175378031975712112e+00 3.851854049467877319e-03
4.656121128207083530e+03 2.280144820587484134e+00 4.044228629999801865e-03
4.656381156363741866e+03 2.198699174196120154e+00 3.487397064442003102e-03
4.656641928787543293e+03 2.244427967074322350e+00 3.820354743022255466e-03
4.657032437155870866e+03 2.235055407342322109e+00 3.822954667882273293e-03
4.657162774513764816e+03 2.290292810982943461e+00 3.599775934749722007e-03
4.657683688618676570e+03 2.277094390740089125e+00 3.400636300781743546e-03
4.657813590210605980e+03 2.279403283097167776e+00 3.698944597639070627e-03
4.658204828731127236e+03 2.304043848994520971e+00 3.313092598802537623e-03
4.658334525015637155e+03 2.266849632936164038e+00 3.627008822558697079e-03
4.658726091201461713e+03 2.251836153593591572e+00 3.747170214781844842e-03
4.658856026174608814e+03 2.277405225655734000e+00 3.366983817831048151e-03
4.659116802385536175e+03 2.261823098728827919e+00 4.062331235047437865e-03
4.659377401967005426e+03 2.283088136553798719e+00 3.608582272026313303e-03
4.659638043033962276e+03 2.280816349261499010e+00 4.106762199465327848e-03
4.659899139729955095e+03 2.335996546686093467e+00 3.777554547231704203e-03
4.660029232422002679e+03 2.256913961638903565e+00 3.237816476648162477e-03
4.660290146481671400e+03 2.231567375540444154e+00 4.464335656681086943e-03
4.660551026964541052e+03 2.283360029532854441e+00 3.866097358964921352e-03
4.660811781557648828e+03 2.294021091968083681e+00 3.573948828147814182e-03
4.660941970582523936e+03 2.298739305997809179e+00 3.838507667047098663e-03
4.661203257708153615e+03 2.292841357140735337e+00 3.791139480120545545e-03
4.661463982742802727e+03 2.263640265868830603e+00 4.049369911954357228e-03
4.661594542075152276e+03 2.275692142136174212e+00 4.213388262168950814e-03
4.661855554552156718e+03 2.258928654488933763e+00 3.776470130645137591e-03
4.661985794236367838e+03 2.237577292192707290e+00 3.451725208042488724e-03
4.662246837981377212e+03 2.297635914497528020e+00 4.309749540178514637e-03
4.662508334378737345e+03 2.261471533835197611e+00 3.683136721206218493e-03
4.662638352336219214e+03 2.315908624160622153e+00 3.603638479022203567e-03
4.662899786978596239e+03 2.322474226430944366e+00 4.053551832943299259e-03
4.663030204832641175e+03 2.321718364034509818e+00 3.569339117380956015e-03
4.663160705897312255e+03 2.220885377877888089e+00 3.381880571515085993e-03
4.663421823168184346e+03 2.302945144446237880e+00 4.152949505245626984e-03
4.663552467354948021e+03 2.305835195094152024e+00 3.742043069838415451e-03
4.663813671576973320e+03 2.253009489445686686e+00 3.869240026098151770e-03
4.663944102824549191e+03 2.286225555149758115e+00 3.923449797687240774e-03
4.664205558124681374e+03 2.276550912054411846e+00 3.955929535045535177e-03
4.664336041128395664e+03 2.251714746881593676e+00 3.821296082281762634e-03
4.664466614913771991e+03 2.220857223375036771e+00 3.714545769922059353e-03
4.664727961604650773e+03 2.303398509002437144e+00 4.158433469723134962e-03
4.664858700857482290e+03 2.236429836304695051e+00 4.037758516602205257e-03
4.665120043717386579e+03 2.289684316767830907e+00 3.358094387783809240e-03
4.665250605382372669e+03 2.355426030619755196e+00 3.805689887395339623e-03
4.665381044758284588e+03 2.231666546739075940e+00 4.495483471038860465e-03
4.665642744372575180e+03 2.259473459984561838e+00 3.419438574344407008e-03
4.665773112727575608e+03 2.326535695844031082e+00 3.637389133313015128e-03
4.665903902959050356e+03 2.265908435507696161e+00 4.494446568943049822e-03
4.666034977979598807e+03 2.197821868126522915e+00 4.093755513146054431e-03
4.666165717717686675e+03 2.258332621736508727e+00 3.301133415646954287e-03
4.666426838700504049e+03 2.207497570797058994e+00 4.200878673967314153e-03
4.666558098232067096e+03 2.329034076991892022e+00 4.083449213592773089e-03
4.666688474863107331e+03 2.334808823181235837e+00 3.581421945956011869e-03
4.666819198276783936e+03 2.220222471161080069e+00 3.705874928628907772e-03
4.667080856290929660e+03 2.226322191207128931e+00 4.300626781771801042e-03
4.667211684934650293e+03 2.303710639134319837e+00 4.108806870971178429e-03
4.667342476919626279e+03 2.289981057404478104e+00 3.580095734924679425e-03
4.667473257597352131e+03 2.289455824774026205e+00 3.319530478308518016e-03
