VanDen Berk Composite QSO spectrum 2001
1515	0.83712
1515.5	0.83952
1516	0.84206
1516.5	0.84476
1517	0.84762
1517.5	0.85066
1518	0.85387
1518.5	0.85726
1519	0.86084
1519.5	0.86462
1520	0.86859
1520.5	0.87276
1521	0.87712
1521.5	0.88166
1522	0.88638
1522.5	0.89125
1523	0.89629
1523.5	0.90149
1524	0.90685
1524.5	0.91237
1525	0.91805
1525.5	0.92388
1526	0.92987
1526.5	0.93601
1527	0.9423
1527.5	0.94874
1528	0.95533
1528.5	0.96207
1529	0.96895
1529.5	0.97598
1530	0.98317
1530.5	0.99052
1531	0.99805
1531.5	1.00577
1532	1.01366
1532.5	1.02172
1533	1.02992
1533.5	1.03822
1534	1.04663
1534.5	1.05512
1535	1.06369
1535.5	1.07233
1536	1.08103
1536.5	1.08981
1537	1.09868
1537.5	1.10767
1538	1.11684
1538.5	1.12621
1539	1.13584
1539.5	1.14579
1540	1.15612
1540.5	1.1669
1541	1.1781
1541.5	1.18969
1542	1.20153
1542.5	1.21344
1543	1.22538
1543.5	1.23728
1544	1.24917
1544.5	1.26099
1545	1.27262
1545.5	1.28394
1546	1.29474
1546.5	1.30476
1547	1.31383
1547.5	1.32162
1548	1.3278
1548.5	1.33208
1549	1.33411
1549.5	1.33373
1550	1.33071
1550.5	1.32504
1551	1.31683
1551.5	1.30633
1552	1.29385
1552.5	1.27946
1553	1.26326
1553.5	1.24559
1554	1.22684
1554.5	1.20743
1555	1.1879
1555.5	1.16855
1556	1.14957
1556.5	1.13117
1557	1.11354
1557.5	1.09675
1558	1.08072
1558.5	1.06541
1559	1.05077
1559.5	1.03693
1560	1.0239
1560.5	1.01168
1561	1.0002
1561.5	0.98941
1562	0.97917
1562.5	0.96944
1563	0.96015
1563.5	0.95119
1564	0.94255
1564.5	0.9342
1565	0.92616
1565.5	0.91843
1566	0.91099
1566.5	0.90384
1567	0.89697
1567.5	0.89037
1568	0.88403
1568.5	0.87795
1569	0.87211
1569.5	0.86649
1570	0.86106
1570.5	0.85582
1571	0.85076
1571.5	0.84589
1572	0.84119
1572.5	0.83668
1573	0.83235
1573.5	0.82819
1574	0.82419
1574.5	0.82034
1575	0.81665
1575.5	0.8131
1576	0.80969
1576.5	0.80641
1577	0.80327
1577.5	0.80026
1578	0.79738
1578.5	0.79464
1579	0.79204
1579.5	0.78957
1580	0.78723
1580.5	0.78502
1581	0.78293
1581.5	0.78096
1582	0.77909
1582.5	0.77731
1583	0.77563
1583.5	0.77403
1584	0.7725
1584.5	0.77105
1585	0.76966
1585.5	0.76834
1586	0.76706
1586.5	0.76583
1587	0.76465
1587.5	0.76351
1588	0.76241
1588.5	0.76135
1589	0.76032
1589.5	0.75933
1590	0.75837
1590.5	0.75744
1591	0.75655
1591.5	0.75569
1592	0.75486
1592.5	0.75406
1593	0.7533
1593.5	0.75257
1594	0.75188
1594.5	0.75122
1595	0.75059
1595.5	0.75
1596	0.74944
1596.5	0.74891
1597	0.74841
1597.5	0.74794
1598	0.7475
1598.5	0.74709
1599	0.74671
1599.5	0.74634
1600	0.746
1600.5	0.74568
1601	0.74537
1601.5	0.74509
1602	0.74482
1602.5	0.74456
1603	0.74431
1603.5	0.74408
1604	0.74385
1604.5	0.74363
1605	0.74342
1605.5	0.74322
1606	0.74302
1606.5	0.74283
1607	0.74264
1607.5	0.74247
1608	0.74229
1608.5	0.74213
1609	0.74197
1609.5	0.74181
1610	0.74166
1610.5	0.74152
1611	0.74138
1611.5	0.74125
1612	0.74112
1612.5	0.741
1613	0.74088
1613.5	0.74077
1614	0.74066
1614.5	0.74055
1615	0.74045
1615.5	0.74035
1616	0.74025
1616.5	0.74015
1617	0.74006
1617.5	0.73997
1618	0.73988
1618.5	0.73979
1619	0.73971
1619.5	0.73962
1620	0.73954
1620.5	0.73945
1621	0.73937
1621.5	0.73928
1622	0.73918
1622.5	0.73908
