 Malec Catalogue 2010 see vizier.
  317  W      1 R       3   987.448680  0.000070 1    0.0207847000   1.2e+09   0.00511604
  318  W      1 R       4   988.871510  0.000040 1    0.0007409790   1.1e+09   0.01493980
  319  W      1 R       5   991.371720  0.000050 1    0.0094483300   1.2e+09   0.00122097
  320  W      1 R       6   994.260490  0.000990 3    0.0115345000   1.2e+09  -0.00231093
  321  W      2 P       2   968.295190  0.000060 1    0.0115224000   1.1e+09   0.01184321
  322  W      2 P       3   970.563360  0.000007 1    0.0130736000   1.1e+09   0.00992403
  323  W      2 P       4   973.452390  0.000020 1    0.0085524400   1.1e+09   0.01061912
  324  W      2 P       5   976.548790  0.000030 1    0.0257208000   1.1e+09   0.00841259
  325  W      2 P       6   980.502255  0.000025 1    0.0237470000   1.1e+09   0.00066493
  326  W      2 P       7   994.454100  0.000990 3    0.0227604000   1.1e+09  -0.00417212
  327  W      2 Q       1   966.096120  0.000007 1    0.0349812000   1.1e+09   0.01396322
  328  W      2 Q       2   967.281070  0.000030 1    0.0350109000   1.1e+09   0.01271847
  329  W      2 Q       3   969.049316  0.000010 1    0.0350406000   1.1e+09   0.01087504
  330  W      2 Q       4   971.389680  0.000020 1    0.0350968000   1.1e+09   0.00846055
  331  W      2 Q       5   974.288180  0.000020 1    0.0351643000   1.1e+09   0.00551054
  332  W      2 Q       6   977.727310  0.000090 1    0.0352410000   1.1e+09   0.00206724
  333  W      2 Q       7   991.163450  0.000990 3    0.0353107000   1.1e+09  -0.00182201
  334  W      2 R       0   964.983970  0.000060 1    0.0239558000   1.1e+09   0.01516367
  335  W      2 R       1   965.064884  0.000007 1    0.0219251000   1.1e+09   0.01540176
  336  W      2 R       2   965.795520  0.000020 1    0.0240472000   1.1e+09   0.01814876
  337  W      2 R       3   966.780380  0.000030 1    0.0061479200   1.1e+09   0.01789318
  338  W      2 R       4   968.666860  0.000080 1    0.0107236000   1.1e+09   0.01202620
  339  W      2 R       5   971.076250  0.000060 1    0.0121176000   1.1e+09   0.00889150
  340  W      2 R       6   974.052090  0.000950 3    0.0136709000   1.1e+09   0.00568077
  341  W      3 P       2   949.610450  0.000030 1    0.0014211400   1.0e+09   0.02782290
  342  W      3 P       3   951.671840  0.000010 1    0.0169938000   1.1e+09   0.02096940
  343  W      3 P       4   954.474000  0.000050 1    0.0167173000   1.1e+09   0.01552446
  344  W      3 P       5   957.818870  0.000030 1    0.0167029000   1.1e+09   0.01144081
  345  W      3 P       6   961.703550  0.000060 1    0.0165031000   1.1e+09   0.00722576
  346  W      3 P       7   975.302100  0.000960 3    0.0154503000   1.1e+09   0.00268414
  347  W      3 Q       1   947.421917  0.000003 1    0.0274384000   1.1e+09   0.02149264
  348  W      3 Q       2   948.615820  0.000180 1    0.0274671000   1.1e+09   0.02019735
  349  W      3 Q       3   950.397767  0.000018 1    0.0275027000   1.1e+09   0.01827700
  350  W      3 Q       4   952.757400  0.000060 1    0.0275578000   1.1e+09   0.01575800
  351  W      3 Q       5   955.680590  0.000920 3    0.0276314000   1.1e+09   0.01267422
  352  W      3 Q       6   959.151210  0.000160 1    0.0277083000   1.1e+09   0.00906590
  353  W      3 Q       7   972.271750  0.000950 3    0.0278011000   1.1e+09   0.00497811
  354  W      3 R       0   946.425560  0.000030 1    0.0216224000   1.0e+09   0.03102591
  355  W      3 R       1   946.384745  0.000009 1    0.0080744900   1.1e+09   0.02627974
  356  W      3 R       2   947.111650  0.000050 1    0.0099379500   1.1e+09   0.02287064
  357  W      3 R       3   948.419780  0.000030 1    0.0103723000   1.1e+09   0.02071173
  358  W      3 R       4   950.315190  0.000070 1    0.0107393000   1.1e+09   0.01829419
  359  W      3 R       5   952.804620  0.000910 3    0.0116602000   1.1e+09   0.01540740
  360  W      3 R       6   955.977490  0.000920 3    0.0147625000   1.0e+09   0.01208778
  361  W      4 P       2   932.604679  0.000096 2a   0.0076093200   1.1e+09   0.02569217
  362  W      4 P       3   934.790060  0.000110 2a   0.0095125600   1.1e+09   0.02349760
  363  W      4 P       4   937.551755  0.000097 2b   0.0103268000   1.1e+09   0.02058324
  364  W      4 P       5   940.882920  0.000110 2b   0.0105472000   1.1e+09   0.01703590
  365  W      4 P       6   944.783240  0.000900 3    0.0099469200   1.1e+09   0.01295017
  366  W      4 P       7   958.190020  0.000920 3    0.0061521000   1.0e+09   0.00836457
  367  W      4 Q       1   930.577079  0.000096 2a   0.0194219000   1.1e+09   0.02758111
  368  W      4 Q       2   931.780857  0.000096 2a   0.0194461000   1.1e+09   0.02623615
  369  W      4 Q       3   933.577940  0.000110 2a   0.0194820000   1.1e+09   0.02424031
  370  W      4 Q       4   935.959380  0.000880 3    0.0195421000   1.1e+09   0.02161881
  371  W      4 Q       5   938.909120  0.000890 3    0.0195995000   1.1e+09   0.01840400
  372  W      4 Q       6   942.415100  0.000890 3    0.0196795000   1.1e+09   0.01463426
  373  W      4 Q       7   955.262090  0.000920 3    0.0197683000   1.1e+09   0.01035250
  374  W      4 R       0   929.532719  0.000096 2a   0.0119405000   1.1e+09   0.02884502
  375  W      4 R       1   929.688358  0.000096 2a   0.0098417200   1.1e+09   0.02870046
  376  W      4 R       2   930.447184  0.000096 2a   0.0089832200   1.1e+09   0.02776182
  377  W      4 R       3   931.811700  0.000110 2a   0.0087458100   1.1e+09   0.02609047
  378  W      4 R       4   933.789790  0.000880 3    0.0091659000   1.1e+09   0.02375924
  379  W      4 R       5   936.466280  0.000880 3    0.0109825000   1.0e+09   0.02079095
  380  W      4 R       6   939.114180  0.000890 3    0.0026998200   1.0e+09   0.01730411
  381  W      5 P       2   917.369780  0.000850 3    0.0047005200   1.1e+09   0.03033591
  382  W      5 P       3   919.544440  0.000850 3    0.0058178400   1.1e+09   0.02806908
  383  W      5 P       4   922.306020  0.000860 3    0.0061911100   1.1e+09   0.02526343
  384  W      5 P       5   925.658590  0.000860 3    0.0058188400   1.1e+09   0.02227953
  385  W      5 P       6   929.697360  0.000870 3    0.0030196900   9.9e+08   0.02212683
  386  W      5 P       7   942.233610  0.000890 3    0.0095222800   1.0e+09   0.01669738
  387  W      5 Q       1   915.401070  0.000840 3    0.0130148000   1.1e+09   0.03231442
  388  W      5 Q       2   916.616940  0.000850 3    0.0130368000   1.1e+09   0.03092034
  389  W      5 Q       3   918.430920  0.000850 3    0.0130632000   1.1e+09   0.02884989
  390  W      5 Q       4   920.834030  0.000850 3    0.0131189000   1.1e+09   0.02612717
  391  W      5 Q       5   923.816540  0.000860 3    0.0131785000   1.1e+09   0.02278312
  392  W      5 Q       6   927.362620  0.000870 3    0.0132411000   1.1e+09   0.01885435
  393  W      5 Q       7   939.979200  0.000890 3    0.0133193000   1.1e+09   0.01438179
  394  W      5 R       0   914.397160  0.000840 3    0.0084648400   1.1e+09   0.03342239
  395  W      5 R       1   914.607370  0.000840 3    0.0072253700   1.1e+09   0.03316301
  396  W      5 R       2   915.429790  0.000840 3    0.0067776300   1.1e+09   0.03229127
  397  W      5 R       3   916.877180  0.000850 3    0.0069343300   1.1e+09   0.03113926
  398  W      5 R       4   919.050210  0.000850 3    0.0079108700   9.9e+08   0.03266013
  399  W      5 R       5   921.219420  0.000850 3    0.0021694400   1.0e+09   0.02881256
  400  W      5 R       6   924.497630  0.000860 3    0.0038309500   1.1e+09   0.02270836
